Restaurant ID,Restaurant Name,Menu Item,Description,Price
1,Shake Shack  ,Egg N’ Cheese Burger,Currently sold out,AED 45
1,Shake Shack  ,Smoke Veal Egg N’ Cheese,Currently sold out,AED 40
1,Shake Shack  ,Egg N’ Cheese,Currently sold out,AED 30
1,Shake Shack  ,Grilled Cheese,Currently sold out,AED 12
1,Shake Shack  ,Roasted Garlic Mushroom Burger - Single,"Provolone cheeseburger with cremini mushroom, fried shallots and roasted garlic mayo",AED 49
1,Shake Shack  ,Roasted Garlic Mushroom Burger - Double,"Provolone double cheeseburger with cremini mushroom, fried shallots and roasted garlic mayo",AED 59
1,Shake Shack  ,Roasted Garlic Mushroom Burger - Triple,"Provolone triple cheeseburger with portobello mushroom, fried shallots and roasted garlic mayo",AED 69
1,Shake Shack  ,Roasted Garlic Fries,"Fries topped with roasted garlic mayo, Parmesan cheese and green onion",AED 29
1,Shake Shack  ,Roasted Garlic Mushroom Box,"Roasted Garlic Mushroom Burger with fries, soda and your choice of two sauces",AED 79
1,Shake Shack  ,BBQ CHICKEN BOX,"BBQ chicken with fries, soda and your choice of two sauces",AED 72
1,Shake Shack  ,Shack Burger Box,"Shack Burger with fries, soda and your choice of two sauces",AED 74
1,Shake Shack  ,Shack Meister Box,"Shack Meister  burger with fries, Soda and your choice of two sauces",AED 80
1,Shake Shack  ,SmokeShack Box,"SmokeShack burger with fries, Soda and your choice of two sauces",AED 86
1,Shake Shack  ,Cheeseburger Box,"Cheeseburger with fries, Soda and your choice of two sauces",AED 70
1,Shake Shack  ,Chicken Shack Box,"Chicken Shack with fries, soda and your choice of two sauces",AED 74
1,Shake Shack  ,Hot Chicken Box,"Hot Chicken with fries, soda and your choice of two sauces",AED 74
1,Shake Shack  ,Shroom Burger Box,"Shroom Burger with fries, Soda and your choice of two sauces",AED 76
1,Shake Shack  ,Black Truffle Burger Box,"Black Truffle Burger with fries, drink and your choice of two sauces",AED 86
1,Shake Shack  ,Black Truffle Chicken Box,"Black Truffle Chicken with fries, drink and your choice of two sauces",AED 86
1,Shake Shack  ,Veal Bacon Cheese Burger,100% all-natural Cheeseburger topped with  smoked veal bacon,AED 50
1,Shake Shack  ,ShackBurger,"100% all-natural Angus beef burger, topped with American cheese.",AED 38
1,Shake Shack  ,Veal Bacon Double Cheeseburger,100% all-natural Cheeseburger topped with  smoked veal bacon,AED 60
1,Shake Shack  ,Double ShackBurger,"100% all-natural Angus beef burger, topped with American cheese.",AED 48
1,Shake Shack  ,SmokeShack,"Cheeseburger topped with veal bacon, spicy chopped cherry peppers and ShackSauce",AED 55
1,Shake Shack  ,Double SmokeShack,"Cheeseburger topped with veal bacon, spicy chopped cherry peppers and ShackSauce",AED 65
1,Shake Shack  ,Cheeseburger,Griddled patty with cheese and your choice of toppings,AED 38
1,Shake Shack  ,Double Cheeseburger,Double griddled patty and your choice of toppings,AED 48
1,Shake Shack  ,Shack Stack,"Cheeseburger and a 'Shroom Burger topped with lettuce, tomato and ShackSauce",AED 50
1,Shake Shack  ,Double Shack Stack,"2 Cheeseburger and a 'Shroom Burger topped with lettuce, tomato and ShackSauce",AED 60
1,Shake Shack  ,ShackMeister,Cheeseburger topped with crispy shallots and ShackSauce,AED 44
1,Shake Shack  ,ShackMeister Double,Double Cheeseburger topped with crispy seasoned shallots,AED 54
1,Shake Shack  ,Black Truffle Burger Single,"Swiss cheeseburger topped with black truffle mayo, crispy shallots, and rocket",AED 50
1,Shake Shack  ,Black Truffle Burger Double,"Swiss double cheeseburger topped with black truffle mayo, crispy shallots, and rocket",AED 60
1,Shake Shack  ,Chicken Shack,"Crispy chicken breast topped with lettuce, pickles and herb mayo",AED 38
1,Shake Shack  ,Hot Chicken,Crispy chicken breast dusted with a paprika and cayenne pepper blend - all topped with spicy slaw and pickles,AED 40
1,Shake Shack  ,BBQ Chicken,"Crispy chicken breast with Shack BBQ sauce, cheese, pickles and onion",AED 42
1,Shake Shack  ,Black Truffle Chicken,"Crispy chicken breast topped with black truffle mayo, pickled shallots, and rocket",AED 50
1,Shake Shack  ,Chicken BITES - 4 Pieces,"Chicken breast hand-breaded and crisp-fried to order, served with your choice of dipping sauce.",AED 20
1,Shake Shack  ,Chicken BITES - 6 Pieces,"Chicken breast hand-breaded and crisp-fried to order, served with your choice of dipping sauce.",AED 25
1,Shake Shack  ,Chicken BITES - 10 Pieces,"Chicken breast hand-breaded and crisp-fried to order, served with your choice of dipping sauce.",AED 30
1,Shake Shack  ,Chicken Bites - 20 Pieces,"20 Pieces of chicken breast, hand-breaded and crisp-fried to order, served with your choice of dipping sauce",AED 50
1,Shake Shack  ,Grilled Cheese,American cheese melted in a grilled potato bun,AED 12
1,Shake Shack  ,Shroom Burger,"Crisp-fried portobello mushroom filled with melted cheese, topped with lettuce, tomato and ShackSauce",AED 40
1,Shake Shack  ,Fries,Crispy crinkle cut fries,AED 23
1,Shake Shack  ,Cheese Fries,Topped with cheese sauce,AED 33
1,Shake Shack  ,Shack Meister Fries,Topped with our cheese sauce and crispy shallots,AED 37
1,Shake Shack  ,Black Truffle Fries,"Crinkle-cut fries topped with black truffle mayo, crispy shallots, and spring onion",AED 35
1,Shake Shack  ,High Heat Dog,100% beef hot dog topped with cheese sauce and cherry peppers,AED 25
1,Shake Shack  ,Veal Bacon & Cheese Hot Dog,100% beef hot dog topped with cheese sauce and veal bacon,AED 35
1,Shake Shack  ,Hot Dog,100% beef hot dog,AED 15
1,Shake Shack  ,Cheese Dog,100% beef hot dog topped with cheese sauce,AED 25
1,Shake Shack  ,ShackMeister Dog,100% beef hot dog topped with cheese sauce and crispy shallots,AED 30
1,Shake Shack  ,Cookies & Cream Shake,Vanilla custard mixed with cookie crumbles,AED 35
1,Shake Shack  ,Chocolate Shake,House-made chocolate Shack ice cream,AED 35
1,Shake Shack  ,Strawberry Shake,House-made vanilla Shack ice cream with strawberry puree,AED 35
1,Shake Shack  ,Vanilla Shake,House-made vanilla Shack ice cream,AED 35
1,Shake Shack  ,Black & White Shake,Chocolate fudge sauce hand spun with our house-made vanilla Shack ice cream,AED 35
1,Shake Shack  ,Chocolate Shake & Vanilla Shake,House-made chocolate frozen custard hand spun with our vanilla Shack ice cream.,AED 35
1,Shake Shack  ,Red Velvet Shake,"Vanilla Shack ice cream blended with red velvet cake, topped with crumbled red velvet cake",AED 35
1,Shake Shack  ,Strawberry Cheese Cake,"Vanilla Shack ice cream blended with strawberry cheesecake and strawberry puree, topped with crumbled strawberry cheesecake",AED 35
1,Shake Shack  ,Red Velvet,Vanilla custard and red velvet cake,AED 15
1,Shake Shack  ,Red Velvet Double,Vanilla custard and red velvet cake,AED 25
1,Shake Shack  ,Strawberry Cheesecake,"Vanilla custard, strawberry puree and cheesecake",AED 15
1,Shake Shack  ,Strawberry Cheesecake Double,"Vanilla custard, strawberry puree and cheesecake",AED 25
1,Shake Shack  ,Still Water,(500ml),AED 7
1,Shake Shack  ,Highland Sparkling Water,Highland Sparkling Water,AED 7
1,Shake Shack  ,Lemonade,House-made lemonade,AED 20
1,Shake Shack  ,Strawberry Mint Lemonade,Shack-made lemonade mixed with strawberry puree and mint leaves,AED 20
1,Shake Shack  ,Orange Juice,Fresh and bottled,AED 15
1,Shake Shack  ,Fifty/Fifty,"Half lemonade of your choice, half iced tea",AED 20
1,Shake Shack  ,Iced Tea,Brewed fresh daily at the Shack (11oz),AED 20
1,Shake Shack  ,Sweet Iced Tea,"Sweetened iced tea, brewed fresh daily at the Shack (11oz)",AED 20
1,Shake Shack  ,Pepsi,Can,AED 7
1,Shake Shack  ,Pepsi Zero,Can,AED 7
1,Shake Shack  ,7up,Can,AED 7
1,Shake Shack  ,Diet 7UP,Can,AED 7
1,Shake Shack  ,Mirinda,Can,AED 7
1,Shake Shack  ,Mountain Dew,can,AED 7
1,Shake Shack  ,Honey Mustard,Honey Mustard,AED 3
1,Shake Shack  ,BBQ Sauce,BBQ Sauce,AED 3
1,Shake Shack  ,Mustard,70ml,AED 3
1,Shake Shack  ,Ketchup,70ml,AED 3
1,Shake Shack  ,Herb Mayo,70ml,AED 3
1,Shake Shack  ,Mayonnaise,70ml,AED 3
1,Shake Shack  ,Shack Sauce,70ml,AED 3
1,Shake Shack  ,Cheese Sauce,70ml,AED 10
2,Zaatar w Zeit - Abu Dhabi Salam,Exclusive Meal for One,"1 Soup,1 Side Fries or Side Salad, 1 Wrap,1 Soft Drink",AED 51
2,Zaatar w Zeit - Abu Dhabi Salam,Mighty Kafta,"Kebab mix with cheese, tomatoes and mayo on top. Served as a flatbread or wrapped.",AED 34
2,Zaatar w Zeit - Abu Dhabi Salam,Famous Chicken,"Roasted chicken with melted cheese, lettuce, tomatoes, pickles and aioli sauce on top.",AED 35
2,Zaatar w Zeit - Abu Dhabi Salam,Low-Cal Turkey & Cheese,"Melted cheese topped with slices of turkey, pickles, lettuce and tomatoes seasoned with our light mustard sauce.",AED 33
2,Zaatar w Zeit - Abu Dhabi Salam,Chicken Escalope,"Fried chicken escalope with lettuce, tomatoes, pickles and aioli sauce.",AED 32
2,Zaatar w Zeit - Abu Dhabi Salam,Taouk Wrap,"Marinated Chicken, Known As Taouk, Roasted To Perfection & Paired With Fries, Pickles & Garlic Mayo Sauce",AED 31
2,Zaatar w Zeit - Abu Dhabi Salam,Chicken Light,"Roasted chicken topped with tomatoes, lettuce, pickles and light aioli sauce.",AED 33
2,Zaatar w Zeit - Abu Dhabi Salam,Spizy Chicken,"Marinated chicken with bell pepper, rocket leaves, onions, melted cheese and our mild spicy sauce on top.",AED 36
2,Zaatar w Zeit - Abu Dhabi Salam,Turkey & Cheese,"Melted cheese topped with slices of smoked turkey, pickles, lettuce and tomatoes and mustard mayo.",AED 32
2,Zaatar w Zeit - Abu Dhabi Salam,Chicken Caesar Wrap,"The perfect combination of grilled chicken, beef bacon, parmesan cheese, rocket leave, lettuce, mayo & our Caesar sauce",AED 36
2,Zaatar w Zeit - Abu Dhabi Salam,Chicken Shawarma,"Our Signature Seasoned Shawarma Chicken With Lettuce, Pickles, Fries & Garlic Mayo Sauce",AED 32
2,Zaatar w Zeit - Abu Dhabi Salam,Bbq Steak,"Marinated beef with bell pepper, rocket leaves, onions, melted cheese and bbq sauce (with Mayo base) on top.",AED 38
2,Zaatar w Zeit - Abu Dhabi Salam,Halloumi & Beef Bacon,Halloumi cheese and beef bacon wrapped in oat dough and topped with tomatoes and mayo.,AED 32
2,Zaatar w Zeit - Abu Dhabi Salam,Brown Baked Falafel,"Delicately spiced falafel mix & baked to perfection. Seasoned with tahini sauce & Topped with tomato, pickled turnip, Fresh Mint & Radish. Garnished with freshly chopped parsley mix, wrapped in multigrain flatbread.",AED 27
2,Zaatar w Zeit - Abu Dhabi Salam,Hummus Avocado,"Our signature hummus on oat flat bread with chili spread & topped with avocado, tomato, olive oil, basil & a mix of grilled eggplant, bell pepper & sesame seeds.",AED 27
2,Zaatar w Zeit - Abu Dhabi Salam,Steak n’ Mushroom,"Marinated steak with juicy mushrooms, onion, mozzarella cheese & mayo sauce.",AED 39
2,Zaatar w Zeit - Abu Dhabi Salam,Shawarma Wrap,"The Taste Of Lebanese Tradition With A Twist: Shredded Beef Shawarma Mixed With Roasted Tomato & Onion. Topped With Pickles, Our Freshly Chopped Parsley Mix & Tahini Sauce",AED 32
2,Zaatar w Zeit - Abu Dhabi Salam,Egg n' Cheese,Scrambled eggs with melted cheese topped with mayo & wrapped in fresh white bread.,AED 22
2,Zaatar w Zeit - Abu Dhabi Salam,Amazing Tuna Wrap,"Prime Tuna Mixed With Mayo, Topped With Corn, Lettuce & Tapenade. Wrapped In Multigrain Flatbread",AED 26
2,Zaatar w Zeit - Abu Dhabi Salam,Chicken Light in High Protein Dough,"Irresistible roasted chicken topped with tomatoes, lettuce, pickles, and light garlic mayo sauce. Wrapped in our freshly crafted protein dough.",AED 36
2,Zaatar w Zeit - Abu Dhabi Salam,Crispy Hotdog beef - New Flavour,"A Satisfying Combination of Beef Hotdog, Chips, Ketchup, Mustard & Melting Cheese Mix",AED 29
2,Zaatar w Zeit - Abu Dhabi Salam,Classic batata,"Crispy cut fries wrapped with coleslaw, pickles, ketchup & garlic mayo sauce.",AED 19
2,Zaatar w Zeit - Abu Dhabi Salam,Simply Kafta in Potato Dough - New,"Delicious ground beef mixed with spices, diced onion & parsley topped with chips. Mayo & ketchup. Wrapped in our freshly crafted potato dough.",AED 38
2,Zaatar w Zeit - Abu Dhabi Salam,Super Tuna Wrap in High Protein Dough - New,"Tune mixed with light mayo sauce with romaine lettuce, sesame seeds and corn. Wrapped in our freshly crafted protein dough.",AED 31
2,Zaatar w Zeit - Abu Dhabi Salam,Crispy Hotdog Chicken - New Flavour,"A Satisfying Combination of Chicken Hotdog, Chips, Ketchup, Mustard & Melting Cheese Mix",AED 29
2,Zaatar w Zeit - Abu Dhabi Salam,Egg N’ Cheese in Potato Dough,"Scrambled eggs, with melted cheese topped with mayo. Wrapped in our freshly crafted potato dough.",AED 26
2,Zaatar w Zeit - Abu Dhabi Salam,Crispy Beef Hotdog in Potato Dough,"A satisfying combination of beef hotdog, chips, ketchup, mustard & melted cheese mix. Wrapped in our freshly crafted potato dough.",AED 35
2,Zaatar w Zeit - Abu Dhabi Salam,Crispy Chicken Hotdog in Potato Dough,"A satisfying combination of beef or chicken hotdog, chips, ketchup, mustard & melted cheese mix. Wrapped in our freshly crafted potato dough.",AED 35
2,Zaatar w Zeit - Abu Dhabi Salam,Jebneh,The traditional melted cheese mankousheh.,AED 18
2,Zaatar w Zeit - Abu Dhabi Salam,Zaatar,Dried thyme mixed with sesame and oil.,AED 11
2,Zaatar w Zeit - Abu Dhabi Salam,Zaatar & Cheese,Zaatar on one half and cheese on the other.,AED 17
2,Zaatar w Zeit - Abu Dhabi Salam,Kashkawan,Experience the heavenly taste of melted kashkawan cheese.,AED 24
2,Zaatar w Zeit - Abu Dhabi Salam,Lahmeh Bi Ajine,"Minced meat cooked with spices, onions and tomatoes.",AED 19
2,Zaatar w Zeit - Abu Dhabi Salam,Eggs Your Way,"3 eggs cooked your way. Served with freshly baked bread, mint leaves, tomatoes, cucumbers and olives",AED 24
2,Zaatar w Zeit - Abu Dhabi Salam,Halloumi,The famous halloumi cheese.,AED 27
2,Zaatar w Zeit - Abu Dhabi Salam,Breakfast Deal,Zaatar + Jebneh + Lahmeh Be Ajjine + Zaatar & Cheese + Egg N’ Cheese + 2 vegetable plates for 87 AED,AED 87
2,Zaatar w Zeit - Abu Dhabi Salam,Labneh Arous,"Creamy yogurt mixed with tapenade, tomatoes, cucumbers and fresh mint leaves. Wrapped in oat dough.",AED 21
2,Zaatar w Zeit - Abu Dhabi Salam,Labneh,"Creamy yogurt drizzled with olive oil. Served with freshly baked bread, mint leaves, tomatoes, cucumbers and olives",AED 28
2,Zaatar w Zeit - Abu Dhabi Salam,Wild Zaatar,Zaatar w Zeit version of Wild thyme and our special onion and tomato sauce on multi-cereal dough.,AED 18
2,Zaatar w Zeit - Abu Dhabi Salam,Halloumi Pan,"Slices of baked halloumi cheese. Served with freshly baked bread, mint leaves, tomatoes, cucumbers and olives",AED 35
2,Zaatar w Zeit - Abu Dhabi Salam,Zaatar & Labneh,The traditional thyme mix with creamy yogurt spread.,AED 17
2,Zaatar w Zeit - Abu Dhabi Salam,Chicken Breaded,4 pieces of chicken fillet strips breaded with crumbs. Served with honey mustard dip.,AED 26
2,Zaatar w Zeit - Abu Dhabi Salam,Fries,A basket of french fries,AED 16
2,Zaatar w Zeit - Abu Dhabi Salam,Fries & Cheese,Fries topped with melted cheese. Served with sour cream on the side,AED 24
2,Zaatar w Zeit - Abu Dhabi Salam,Golden Wedges,Fried potato wedges served with our signatures spicy sauce.,AED 19
2,Zaatar w Zeit - Abu Dhabi Salam,Cheese Balls,8 breaded pieces of our unique cheese mix & sprinkle of zaatar served with thousand island dipping sauce.,AED 25
2,Zaatar w Zeit - Abu Dhabi Salam,Halloumi Sticks,4 pieces of halloumi cheese sticks breaded with Z crumbs served with thousand island dip on the side,AED 25
2,Zaatar w Zeit - Abu Dhabi Salam,Levantine Lentil Soup,"A combination of blended yellow lentil with carrots, onion, & garlic. Served with oven baked croutons.",AED 18
2,Zaatar w Zeit - Abu Dhabi Salam,Baked Potato & Cheese,"Baked potato slices topped with melted cheese, pine seeds & a pinch of rosemary. Served with sour cream on the side",AED 22
2,Zaatar w Zeit - Abu Dhabi Salam,Hummus & Crackers,"Our Version Of A National Dish. Chickpeas Pureed With Tahini Sauce, Lemon Juice & Spices. Served With Grilled Vegetables, Toasted Multigrain Crackers, Garnished With Tomato, Parsley, Sesame Seeds & Olive Oil.",AED 21
2,Zaatar w Zeit - Abu Dhabi Salam,Quinoa & Halloumi Salad,"Quinoa, grilled vegetables, black beans, peas, slices of cherry tomatoes, topped with grilled halloumi cubes, chia seeds & pumpkin seeds. Served with Tomato Lemon Dressing  (small portion)",AED 26
2,Zaatar w Zeit - Abu Dhabi Salam,Zooza Salad,"A Bright Mix Of Beans, Boiled Egg, Cherry Tomato, Corn, Black Olives, Tuna & A Blend Of Lettuce. Best Enjoyed With Mustard Vinegar Dressing",AED 37
2,Zaatar w Zeit - Abu Dhabi Salam,Chicken Kale Salad,"Kale, flax seeds, dried apricots, green thyme, purslane & grilled chicken. Served with Lemon Balsamic Dressing .",AED 39
2,Zaatar w Zeit - Abu Dhabi Salam,Caesar Deluxe (grilled Chicken),Simply Caesar with grilled chicken on top. Served with Caesar dressing.,AED 35
2,Zaatar w Zeit - Abu Dhabi Salam,Chicken Salad,"Lettuce, rocket leaves, roasted almonds, sun-dried tomato and purslane, topped with grilled chicken. Served with balsamic dressing.",AED 38
2,Zaatar w Zeit - Abu Dhabi Salam,Z Fattoush,"Tomatoes, cucumbers, mint, parsley, green onions, green pepper, purslane, lettuce, halloumi cheese and oven baked bread squares. Served with our special vinaigrette dressing.",AED 27
2,Zaatar w Zeit - Abu Dhabi Salam,Quinoa Tabbouleh,"Quinoa, chopped tomatoes, green onions, parsley, and mint. Served with Tomato Lemon Dressing (small portion)",AED 26
2,Zaatar w Zeit - Abu Dhabi Salam,Chicken Pasta Salad,"A tasty bowl of fusilli pasta with greens, olives, sundried tomatoes, fresh basil, boiled eggs, and oregano. Topped with grilled chicken & served with honey garlic mustard dressing",AED 38
2,Zaatar w Zeit - Abu Dhabi Salam,Seasoned Chicken Salad,"A bed of fresh lettuce & rocket leaves with oven roasted carrots & beetroot, cherry tomatoes, fresh green & red bell pepper topped with our signature grilled chicken. Served with our special honey garlic mustard dressing.",AED 38
2,Zaatar w Zeit - Abu Dhabi Salam,Z Fattoush - Side Salad,"Side Portion - Tomatoes, cucumbers, mint, parsley, green onions, green pepper, purslane, lettuce, halloumi cheese and oven baked bread squares. Served with our special vinaigrette dressing.",AED 16
2,Zaatar w Zeit - Abu Dhabi Salam,Kale & Quinoa Feta,"A fresh mix of kale, red quinoa, cranberry, sweet potatoes, almonds, chia seeds, topped with feta cheese. Served with our special lemon balsamic dressing.",AED 37
2,Zaatar w Zeit - Abu Dhabi Salam,Simply Caesar,"Romaine lettuce, parmesan cheese, and oven baked croutons. Served with Caesar dressing",AED 27
2,Zaatar w Zeit - Abu Dhabi Salam,Simply Caesar - Side Salad,"Side Portion - Romaine lettuce, parmesan cheese, and oven baked croutons. Served with Caesar dressing",AED 16
2,Zaatar w Zeit - Abu Dhabi Salam,Halloumi Salad,"A Blend Of Lettuce, Rocket Leaves, Baked Halloumi, Roasted Almonds, Sundried Tomato & Purslane. Best Enjoyed With Balsamic Dressing",AED 38
2,Zaatar w Zeit - Abu Dhabi Salam,Caesar Deluxe (fried Chicken),Simply Caesar with Fried chicken on top. Served with Caesar dressing.,AED 35
2,Zaatar w Zeit - Abu Dhabi Salam,Veggie Pizza,"Pesto sauce, zucchini, mozzarella & feta cheese, olives, hot green pepper, cherry tomatoes, rocket leaves & fresh onions.",AED 46
2,Zaatar w Zeit - Abu Dhabi Salam,Pepperoni Pizza,"House-Made Tomato Sauce With Mozzarella Cheese, Topped With Premium Beef Pepperoni & Fresh Mushroom",AED 45
2,Zaatar w Zeit - Abu Dhabi Salam,Ultimate Cheese Pizza,Tomato sauce on dough smothered in four cheese,AED 39
2,Zaatar w Zeit - Abu Dhabi Salam,Meat Craze Pizza,"Tomato sauce covered with a tasty mix of beef, onions and bell pepper, smothered in melted four cheese. Topped with beef pepperoni, cherry tomatoes, mushrooms and spring onions.",AED 48
2,Zaatar w Zeit - Abu Dhabi Salam,Bbq Chicken Pizza,"Barbecue sauce, chicken, fresh mushroom, green pepper, cheddar & mozzarella cheese, coriander & olives.",AED 48
2,Zaatar w Zeit - Abu Dhabi Salam,Traditional Pizza,"House-made tomato sauce with Mozzarella cheese, Slices of beef & fresh mushroom",AED 43
2,Zaatar w Zeit - Abu Dhabi Salam,Potato Chicken,Roasted chicken with baked potatoes & cherry tomatoes marinated in a garlic lemon and coriander sauce. Served with freshly baked bread on the side,AED 46
2,Zaatar w Zeit - Abu Dhabi Salam,Angus Boom,"An Explosive Creation! Grilled Black Angus Ground Beef Seasoned With Our Special Spice Mix & Topped With Melted Four Cheese, Tomato, Onion, Pickles, Ketchup & Mayo; Wrapped In Our Freshly Baked Bun Topped With Flax Seeds. Served With Side Coleslaw & Fries",AED 46
2,Zaatar w Zeit - Abu Dhabi Salam,Swiss Boom,"Grilled black angus ground beef seasoned with our special spice mix, topped with melted swiss cheese & savory mix of grilled onions & mushrooms wrapped in our freshly baked bun. Served with side coleslaw & fries.",AED 48
2,Zaatar w Zeit - Abu Dhabi Salam,Kafta in the Pan,"Deliciously Baked Kafta With Potato Slices, Fresh Tomato & Tomato Sauce. Garnished With Freshly Chopped Parsley Mix. Served With Freshly Baked Bread & Sour Cream On The Side",AED 46
2,Zaatar w Zeit - Abu Dhabi Salam,Chicken Boom,"A Boom Of Flavours! Flaming Grilled Chicken Breast Topped With Melted Four Cheese, Tomato, Mushroom, Pickles & Garlic Mayo; Wrapped In Our Freshly Baked Bun Topped With Sesame Seeds. Served With Side Coleslaw & Fries",AED 45
2,Zaatar w Zeit - Abu Dhabi Salam,Fresh Vegetable Plate,"A plate of fresh green mint, tomato, cucumbers and olives.",AED 7
2,Zaatar w Zeit - Abu Dhabi Salam,Gathering Box,3 Wraps and 2 hot appetizers. No customization can be done to this item.,AED 105
2,Zaatar w Zeit - Abu Dhabi Salam,The Big One,1 Wrap + 1 Side Fries + 1 Side Salad (Side Fattoush/Side Caesar) + 1 Soft Drink,AED 49
2,Zaatar w Zeit - Abu Dhabi Salam,The Morning Deal,"1 Manakeesh,1 Vegetable Plate,1 Juice",AED 36
2,Zaatar w Zeit - Abu Dhabi Salam,Mini Pizza,"Tomato sauce on dough, smothered with four cheese  served with fries and Drink",AED 27
2,Zaatar w Zeit - Abu Dhabi Salam,Mini Chicken Wrap,"Marinated chicken with melted cheese, lettuce, tomatoes, mayo served with fries and Drink",AED 27
2,Zaatar w Zeit - Abu Dhabi Salam,Mini Chicken Breaded,3 pieces of breaded chicken fillet strips served with honey mustard  served with fries and Drink,AED 27
2,Zaatar w Zeit - Abu Dhabi Salam,Strawberry Jello,"Wonderful wobbly fruitiness. Less guilt, more indulgence! Not suitable for sharing.",AED 9
2,Zaatar w Zeit - Abu Dhabi Salam,Chocolate & Banana,"Melted hazelnut milk chocolate spread, topped with slices of banana.",AED 22
2,Zaatar w Zeit - Abu Dhabi Salam,Ktiramissu,Our heavenly version of the famous tiramisu dessert,AED 11
2,Zaatar w Zeit - Abu Dhabi Salam,Chocolate Mousse Cake,"A delicious mix of chocolate cake & chocolate mousse.Less guilt, more indulgence! Not suitable for sharing.",AED 13
2,Zaatar w Zeit - Abu Dhabi Salam,Blueberry Cheesecake,"Our famous cheesecake with a blueberry twist.Less guilt, more indulgence! Not suitable for sharing.",AED 11
2,Zaatar w Zeit - Abu Dhabi Salam,Strawberry Chessecake,Our famous cheesecake with a strawberry twist,AED 11
2,Zaatar w Zeit - Abu Dhabi Salam,Knefeh In The Pan,A sizzling delight: melted cheese with knefeh crumbs. Served with Sugar Syrup and Sesame Bread on the side.,AED 25
2,Zaatar w Zeit - Abu Dhabi Salam,Red Velvet,Luscious Red Velvet cake with creamy frosting,AED 13
2,Zaatar w Zeit - Abu Dhabi Salam,Box of 9,Assorted box of 9 of our dessert cups,AED 89
2,Zaatar w Zeit - Abu Dhabi Salam,Box of 6,Assorted box of 6 of our dessert cups,AED 59
2,Zaatar w Zeit - Abu Dhabi Salam,Oreo Cheesecake,A cup of delicious flavors! Our famous creamy cheesecake mixed & topped with Oreo cookies.,AED 13
2,Zaatar w Zeit - Abu Dhabi Salam,Orange Juice (330 Ml),Cold-pressed Orange Juice,AED 22
2,Zaatar w Zeit - Abu Dhabi Salam,Fresh Yoghurt (330 Ml),Home-made Yogurt drink,AED 19
2,Zaatar w Zeit - Abu Dhabi Salam,Sparkling Water,330 ml,AED 14
2,Zaatar w Zeit - Abu Dhabi Salam,Sunset Lemonade,"Strawberry and Lemonade Supports healthy immune function, vision and skin and is an excellent source of hydration.",AED 21
2,Zaatar w Zeit - Abu Dhabi Salam,Citrus Power,"Orange, Lemon, Ginger, and Turmeric
Improves skin health and acts as a natural anti-aging supplement while reducing blood sugar levels.",AED 21
2,Zaatar w Zeit - Abu Dhabi Salam,Diet Pepsi,Can 300 ml,AED 9
2,Zaatar w Zeit - Abu Dhabi Salam,Lemonade (330 Ml),Cold-pressed Lemonade,AED 18
2,Zaatar w Zeit - Abu Dhabi Salam,Pepsi,Can 300 ml,AED 9
2,Zaatar w Zeit - Abu Dhabi Salam,Apple Juice (330 Mls),Cold-pressed Apple Juice,AED 22
2,Zaatar w Zeit - Abu Dhabi Salam,Mountain Dew,Can 300 ml,AED 9
2,Zaatar w Zeit - Abu Dhabi Salam,Sugar Free Ice Tea Peach,Can 320 ml,AED 10
2,Zaatar w Zeit - Abu Dhabi Salam,Lipton - Ice Tea Peach (330 Ml),Can 330 ml,AED 10
2,Zaatar w Zeit - Abu Dhabi Salam,7 UP,Can 300 ml,AED 9
2,Zaatar w Zeit - Abu Dhabi Salam,Diet 7up,Can 300 ml,AED 9
2,Zaatar w Zeit - Abu Dhabi Salam,Still Water,500 ml,AED 8
2,Zaatar w Zeit - Abu Dhabi Salam,Mirinda,Can 300 ml,AED 9
2,Zaatar w Zeit - Abu Dhabi Salam,Lipton - Ice Tea Lemon (330 Ml),Can 330 ml,AED 10
2,Zaatar w Zeit - Abu Dhabi Salam,Evian Water,500 ml,AED 14
2,Zaatar w Zeit - Abu Dhabi Salam,Sugar Free Ice Tea Lemon,Can 320 ml,AED 10
2,Zaatar w Zeit - Abu Dhabi Salam,Group Box For 10,"Save up to 35% by selecting 10 of your favorite wraps or manakeesh, all cut into four. No customization can be done to this item.",AED 290
2,Zaatar w Zeit - Abu Dhabi Salam,Group Box For 20,"Save up to 35% by selecting 20 of your favorite wraps or manakeesh, all cut into four. No customization can be done to this item.",AED 540
2,Zaatar w Zeit - Abu Dhabi Salam,Party Platters For 4,"4 wraps, 2 sides, 4 drinks",AED 165
2,Zaatar w Zeit - Abu Dhabi Salam,Party Platters For 8,"8 wraps, 4 sides, 8 drinks",AED 325
2,Zaatar w Zeit - Abu Dhabi Salam,Morning Fuel for 10,"10 Manakeesh, 2 vegetable plates, 10 juices",AED 320
2,Zaatar w Zeit - Abu Dhabi Salam,Morning Fuel for 20,"20 Manakeesh, 4 vegetable plates, 20 juices",AED 630
2,Zaatar w Zeit - Abu Dhabi Salam,Office Gathering For 10,"10 wraps, 5 side fries , 5 side salads, 10 beverages",AED 415
2,Zaatar w Zeit - Abu Dhabi Salam,Office Gathering for 20,"20 wraps, 10 side fries, 10 side salads, 20 beverages",AED 825
